id,A1,A2,A3,A4,A6,A8,A10,A12,A13,A15,A17,A18,A19,A21,A22,A23,A25,A27,B1,B2,B3,B6,B8,B12,B13,B14,A5_A7,A5_A9,A5_A11,A5_A14,A5_A16,A5_A20-start,A5_A20-end,A5_A24,A5_A26,A5_A28-start,A5_A28-end,A5_B4-start,A5_B4-end,A5_B5,A5_B7,A5_B9-start,A5_B9-end,A5_B10-start,A5_B10-end,A5_B11-start,A5_B11-end,A7_A9,A7_A11,A7_A14,A7_A16,A7_A20-start,A7_A20-end,A7_A24,A7_A26,A7_A28-start,A7_A28-end,A7_B4-start,A7_B4-end,A7_B5,A7_B7,A7_B9-start,A7_B9-end,A7_B10-start,A7_B10-end,A7_B11-start,A7_B11-end,A9_A11,A9_A14,A9_A16,A9_A20-start,A9_A20-end,A9_A24,A9_A26,A9_A28-start,A9_A28-end,A9_B4-start,A9_B4-end,A9_B5,A9_B7,A9_B9-start,A9_B9-end,A9_B10-start,A9_B10-end,A9_B11-start,A9_B11-end,A11_A14,A11_A16,A11_A20-start,A11_A20-end,A11_A24,A11_A26,A11_A28-start,A11_A28-end,A11_B4-start,A11_B4-end,A11_B5,A11_B7,A11_B9-start,A11_B9-end,A11_B10-start,A11_B10-end,A11_B11-start,A11_B11-end,A14_A16,A14_A20-start,A14_A20-end,A14_A24,A14_A26,A14_A28-start,A14_A28-end,A14_B4-start,A14_B4-end,A14_B5,A14_B7,A14_B9-start,A14_B9-end,A14_B10-start,A14_B10-end,A14_B11-start,A14_B11-end,A16_A20-start,A16_A20-end,A16_A24,A16_A26,A16_A28-start,A16_A28-end,A16_B4-start,A16_B4-end,A16_B5,A16_B7,A16_B9-start,A16_B9-end,A16_B10-start,A16_B10-end,A16_B11-start,A16_B11-end,A20-start_A24,A20-endA24,A20-start_A26,A20-endA26,A20-start_A28-start,A20-endA28-start,A20-start_A28-end,A20-endA28-end,A20-start_B4-start,A20-endB4-start,A20-start_B4-end,A20-endB4-end,A20-start_B5,A20-endB5,A20-start_B7,A20-endB7,A20-start_B9-start,A20-endB9-start,A20-start_B9-end,A20-endB9-end,A20-start_B10-start,A20-endB10-start,A20-start_B10-end,A20-endB10-end,A20-start_B11-start,A20-endB11-start,A20-start_B11-end,A20-endB11-end,A24_A26,A24_A28-start,A24_A28-end,A24_B4-start,A24_B4-end,A24_B5,A24_B7,A24_B9-start,A24_B9-end,A24_B10-start,A24_B10-end,A24_B11-start,A24_B11-end,A26_A28-start,A26_A28-end,A26_B4-start,A26_B4-end,A26_B5,A26_B7,A26_B9-start,A26_B9-end,A26_B10-start,A26_B10-end,A26_B11-start,A26_B11-end,A28-start_B4-start,A28-endB4-start,A28-start_B4-end,A28-endB4-end,A28-start_B5,A28-endB5,A28-start_B7,A28-endB7,A28-start_B9-start,A28-endB9-start,A28-start_B9-end,A28-endB9-end,A28-start_B10-start,A28-endB10-start,A28-start_B10-end,A28-endB10-end,A28-start_B11-start,A28-endB11-start,A28-start_B11-end,A28-endB11-end,B4-start_B5,B4-endB5,B4-start_B7,B4-endB7,B4-start_B9-start,B4-endB9-start,B4-start_B9-end,B4-endB9-end,B4-start_B10-start,B4-endB10-start,B4-start_B10-end,B4-endB10-end,B4-start_B11-start,B4-endB11-start,B4-start_B11-end,B4-endB11-end,B5_B7,B5_B9-start,B5_B9-end,B5_B10-start,B5_B10-end,B5_B11-start,B5_B11-end,B7_B9-start,B7_B9-end,B7_B10-start,B7_B10-end,B7_B11-start,B7_B11-end,B9-start_B10-start,B9-endB10-start,B9-start_B10-end,B9-endB10-end,B9-start_B11-start,B9-endB11-start,B9-start_B11-end,B9-endB11-end,B10-start_B11-start,B10-endB11-start,B10-start_B11-end,B10-endB11-end,y
sample_1941,300,0.0,405.0,700,29.0,0.0,101,102,0.2,103.0,104.0,0.2,200,50.0,9.0,5.0,0,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,0,7200,10800,14400,18000,18000,21600,21600,25200,25200,28800,28800,32400,32400,39600,39600,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,14400,14400,18000,18000,21600,21600,25200,25200,32400,32400,46800,0,0,0,0,3600,7200,7200,10800,10800,14400,14400,18000,18000,21600,21600,28800,28800,43200,0,0,0,0,3600,3600,7200,7200,10800,10800,14400,14400,18000,18000,25200,25200,39600,0,0,0,0,0,3600,3600,7200,7200,10800,10800,14400,14400,21600,21600,36000,0,0,0,0,90000,86400,93600,90000,93600,90000,97200,93600,97200,93600,100800,97200,100800,97200,108000,104400,108000,104400,122400,118800,0,0,0,0,0,0,0,0,3600,3600,7200,7200,10800,10800,18000,18000,32400,0,0,0,0,0,3600,3600,7200,7200,14400,14400,28800,0,0,0,0,90000,86400,93600,90000,93600,90000,100800,97200,100800,97200,115200,111600,0,0,0,0,0,0,0,0,90000,86400,97200,93600,97200,93600,111600,108000,0,0,0,0,0,0,0,0,7200,7200,21600,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973
sample_778,300,0.0,405.0,700,29.0,0.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,0,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0,7200,10800,14400,18000,18000,21600,21600,25200,25200,28800,28800,32400,32400,39600,39600,50400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,14400,14400,18000,18000,21600,21600,25200,25200,32400,32400,43200,0,0,0,0,3600,7200,7200,10800,10800,14400,14400,18000,18000,21600,21600,28800,28800,39600,0,0,0,0,3600,3600,7200,7200,10800,10800,14400,14400,18000,18000,25200,25200,36000,0,0,0,0,0,3600,3600,7200,7200,10800,10800,14400,14400,21600,21600,32400,0,0,0,0,90000,86400,93600,90000,93600,90000,97200,93600,97200,93600,100800,97200,100800,97200,108000,104400,108000,104400,118800,115200,0,0,0,0,0,0,0,0,3600,3600,7200,7200,10800,10800,18000,18000,28800,0,0,0,0,0,3600,3600,7200,7200,14400,14400,25200,0,0,0,0,90000,86400,93600,90000,93600,90000,100800,97200,100800,97200,111600,108000,0,0,0,0,0,0,0,0,90000,86400,97200,93600,97200,93600,108000,104400,0,0,0,0,0,0,0,0,7200,7200,18000,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93
sample_73,300,0.0,405.0,700,29.0,0.0,100,102,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,0,45,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0,7200,10800,14400,18000,18000,21600,21600,25200,25200,28800,28800,32400,32400,39600,39600,45000,45000,50400,50400,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,14400,14400,18000,18000,21600,21600,25200,25200,32400,32400,37800,37800,43200,43200,46800,3600,7200,7200,10800,10800,14400,14400,18000,18000,21600,21600,28800,28800,34200,34200,39600,39600,43200,3600,3600,7200,7200,10800,10800,14400,14400,18000,18000,25200,25200,30600,30600,36000,36000,39600,0,3600,3600,7200,7200,10800,10800,14400,14400,21600,21600,27000,27000,32400,32400,36000,90000,86400,93600,90000,93600,90000,97200,93600,97200,93600,100800,97200,100800,97200,108000,104400,108000,104400,113400,109800,113400,109800,118800,115200,118800,115200,122400,118800,3600,3600,7200,7200,10800,10800,18000,18000,23400,23400,28800,28800,32400,0,3600,3600,7200,7200,14400,14400,19800,19800,25200,25200,28800,90000,86400,93600,90000,93600,90000,100800,97200,100800,97200,106200,102600,106200,102600,111600,108000,111600,108000,115200,111600,90000,86400,97200,93600,97200,93600,102600,99000,102600,99000,108000,104400,108000,104400,111600,108000,7200,7200,12600,12600,18000,18000,21600,0,5400,5400,10800,10800,14400,91800,86400,97200,91800,97200,91800,100800,95400,91800,86400,95400,90000,0.902
sample_846,300,125.0,0.0,980,25.0,0.0,100,102,0.2,102.0,102.0,0.2,300,30.0,10.0,5.0,0,78,330.0,3.5,3.5,60,40.0,800.0,0.15,400,0,5400,9000,12600,16200,16200,18000,18000,19800,55800,59400,59400,64800,64800,72000,75600,81000,82800,88200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,12600,12600,14400,50400,54000,54000,59400,59400,66600,70200,75600,77400,82800,0,0,3600,7200,7200,9000,9000,10800,46800,50400,50400,55800,55800,63000,66600,72000,73800,79200,0,0,3600,3600,5400,5400,7200,43200,46800,46800,52200,52200,59400,63000,68400,70200,75600,0,0,0,1800,1800,3600,39600,43200,43200,48600,48600,55800,59400,64800,66600,72000,0,0,88200,86400,90000,88200,126000,124200,129600,127800,129600,127800,135000,133200,135000,133200,142200,140400,145800,144000,151200,149400,153000,151200,158400,156600,0,0,0,0,1800,37800,41400,41400,46800,46800,54000,57600,63000,64800,70200,0,0,36000,39600,39600,45000,45000,52200,55800,61200,63000,68400,0,0,90000,86400,95400,91800,95400,91800,102600,99000,106200,102600,111600,108000,113400,109800,118800,115200,0,0,0,0,91800,86400,99000,93600,102600,97200,108000,102600,109800,104400,115200,109800,0,0,0,0,7200,10800,16200,18000,23400,0,0,3600,9000,10800,16200,0,0,93600,88200,99000,93600,0,0,0,0,0,0,0,0,0.902
sample_538,300,0.0,405.0,700,28.0,0.0,100,101,0.2,103.0,105.0,0.2,300,50.0,9.0,5.0,0,78,340.0,3.5,3.5,65,45.0,800.0,0.15,400,0,5400,9000,12600,16200,18000,19800,21600,23400,57600,61200,61200,66600,66600,75600,82800,88200,91800,97200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,12600,14400,16200,18000,52200,55800,55800,61200,61200,70200,77400,82800,86400,91800,0,0,3600,7200,9000,10800,12600,14400,48600,52200,52200,57600,57600,66600,73800,79200,82800,88200,0,0,3600,5400,7200,9000,10800,45000,48600,48600,54000,54000,63000,70200,75600,79200,84600,0,0,1800,3600,5400,7200,41400,45000,45000,50400,50400,59400,66600,72000,75600,81000,0,0,90000,88200,91800,90000,126000,124200,129600,127800,129600,127800,135000,133200,135000,133200,144000,142200,151200,149400,156600,154800,160200,158400,165600,163800,0,0,0,0,1800,36000,39600,39600,45000,45000,54000,61200,66600,70200,75600,0,0,34200,37800,37800,43200,43200,52200,59400,64800,68400,73800,0,0,90000,86400,95400,91800,95400,91800,104400,100800,111600,108000,117000,113400,120600,117000,126000,122400,0,0,0,0,91800,86400,100800,95400,108000,102600,113400,108000,117000,111600,122400,117000,0,0,0,0,9000,16200,21600,25200,30600,0,0,7200,12600,16200,21600,0,0,95400,90000,100800,95400,0,0,0,0,0,0,0,0,0.902
sample_1702,300,0.0,405.0,700,29.0,0.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,0,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0,7200,10800,14400,18000,18000,21600,21600,25200,25200,28800,28800,32400,32400,57600,57600,63000,63000,68400,68400,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,14400,14400,18000,18000,21600,21600,25200,25200,50400,50400,55800,55800,61200,61200,64800,3600,7200,7200,10800,10800,14400,14400,18000,18000,21600,21600,46800,46800,52200,52200,57600,57600,61200,3600,3600,7200,7200,10800,10800,14400,14400,18000,18000,43200,43200,48600,48600,54000,54000,57600,0,3600,3600,7200,7200,10800,10800,14400,14400,39600,39600,45000,45000,50400,50400,54000,90000,86400,93600,90000,93600,90000,97200,93600,97200,93600,100800,97200,100800,97200,126000,122400,126000,122400,131400,127800,131400,127800,136800,133200,136800,133200,140400,136800,3600,3600,7200,7200,10800,10800,36000,36000,41400,41400,46800,46800,50400,0,3600,3600,7200,7200,32400,32400,37800,37800,43200,43200,46800,90000,86400,93600,90000,93600,90000,118800,115200,118800,115200,124200,120600,124200,120600,129600,126000,129600,126000,133200,129600,90000,86400,115200,111600,115200,111600,120600,117000,120600,117000,126000,122400,126000,122400,129600,126000,25200,25200,30600,30600,36000,36000,39600,0,5400,5400,10800,10800,14400,91800,86400,97200,91800,97200,91800,100800,95400,91800,86400,95400,90000,0.959
sample_850,300,125.0,0.0,980,24.0,0.0,100,102,0.2,103.0,104.0,0.2,300,30.0,9.0,5.0,0,78,300.0,3.5,3.5,65,40.0,800.0,0.15,390,0,5400,9000,12600,16200,18000,19800,21600,23400,46800,50400,50400,54000,54000,64800,72000,77400,79200,84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,12600,14400,16200,18000,41400,45000,45000,48600,48600,59400,66600,72000,73800,79200,0,0,3600,7200,9000,10800,12600,14400,37800,41400,41400,45000,45000,55800,63000,68400,70200,75600,0,0,3600,5400,7200,9000,10800,34200,37800,37800,41400,41400,52200,59400,64800,66600,72000,0,0,1800,3600,5400,7200,30600,34200,34200,37800,37800,48600,55800,61200,63000,68400,0,0,90000,88200,91800,90000,115200,113400,118800,117000,118800,117000,122400,120600,122400,120600,133200,131400,140400,138600,145800,144000,147600,145800,153000,151200,0,0,0,0,1800,25200,28800,28800,32400,32400,43200,50400,55800,57600,63000,0,0,23400,27000,27000,30600,30600,41400,48600,54000,55800,61200,0,0,90000,86400,93600,90000,93600,90000,104400,100800,111600,108000,117000,113400,118800,115200,124200,120600,0,0,0,0,90000,86400,100800,97200,108000,104400,113400,109800,115200,111600,120600,117000,0,0,0,0,10800,18000,23400,25200,30600,0,0,7200,12600,14400,19800,0,0,93600,88200,99000,93600,0,0,0,0,0,0,0,0,0.89
sample_1625,300,0.0,405.0,700,27.0,0.0,100,101,0.2,103.0,105.0,0.2,300,50.0,9.0,5.0,0,80,340.0,3.5,3.5,65,50.0,800.0,0.15,400,0,5400,9000,12600,16200,18000,19800,21600,23400,54000,57600,57600,61200,61200,68400,68400,75600,79200,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,12600,14400,16200,18000,48600,52200,52200,55800,55800,63000,63000,70200,73800,81000,0,0,3600,7200,9000,10800,12600,14400,45000,48600,48600,52200,52200,59400,59400,66600,70200,77400,0,0,3600,5400,7200,9000,10800,41400,45000,45000,48600,48600,55800,55800,63000,66600,73800,0,0,1800,3600,5400,7200,37800,41400,41400,45000,45000,52200,52200,59400,63000,70200,0,0,90000,88200,91800,90000,122400,120600,126000,124200,126000,124200,129600,127800,129600,127800,136800,135000,136800,135000,144000,142200,147600,145800,154800,153000,0,0,0,0,1800,32400,36000,36000,39600,39600,46800,46800,54000,57600,64800,0,0,30600,34200,34200,37800,37800,45000,45000,52200,55800,63000,0,0,90000,86400,93600,90000,93600,90000,100800,97200,100800,97200,108000,104400,111600,108000,118800,115200,0,0,0,0,90000,86400,97200,93600,97200,93600,104400,100800,108000,104400,115200,111600,0,0,0,0,7200,7200,14400,18000,25200,0,0,0,7200,10800,18000,0,0,97200,90000,104400,97200,0,0,0,0,0,0,0,0,0.902
sample_175,300,0.0,405.0,700,29.0,0.0,101,102,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,0,75,1200.0,0.15,3.5,80,45.0,1200.0,0.15,400,0,7200,10800,14400,18000,18000,21600,21600,25200,25200,28800,28800,32400,32400,39600,39600,45000,45000,50400,50400,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,14400,14400,18000,18000,21600,21600,25200,25200,32400,32400,37800,37800,43200,43200,46800,3600,7200,7200,10800,10800,14400,14400,18000,18000,21600,21600,28800,28800,34200,34200,39600,39600,43200,3600,3600,7200,7200,10800,10800,14400,14400,18000,18000,25200,25200,30600,30600,36000,36000,39600,0,3600,3600,7200,7200,10800,10800,14400,14400,21600,21600,27000,27000,32400,32400,36000,90000,86400,93600,90000,93600,90000,97200,93600,97200,93600,100800,97200,100800,97200,108000,104400,108000,104400,113400,109800,113400,109800,118800,115200,118800,115200,122400,118800,3600,3600,7200,7200,10800,10800,18000,18000,23400,23400,28800,28800,32400,0,3600,3600,7200,7200,14400,14400,19800,19800,25200,25200,28800,90000,86400,93600,90000,93600,90000,100800,97200,100800,97200,106200,102600,106200,102600,111600,108000,111600,108000,115200,111600,90000,86400,97200,93600,97200,93600,102600,99000,102600,99000,108000,104400,108000,104400,111600,108000,7200,7200,12600,12600,18000,18000,21600,0,5400,5400,10800,10800,14400,91800,86400,97200,91800,97200,91800,100800,95400,91800,86400,95400,90000,0.947
sample_88,300,0.0,405.0,700,29.0,0.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,0,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0,7200,10800,14400,18000,18000,21600,21600,25200,25200,28800,28800,32400,32400,39600,39600,45000,45000,50400,50400,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,14400,14400,18000,18000,21600,21600,25200,25200,32400,32400,37800,37800,43200,43200,46800,3600,7200,7200,10800,10800,14400,14400,18000,18000,21600,21600,28800,28800,34200,34200,39600,39600,43200,3600,3600,7200,7200,10800,10800,14400,14400,18000,18000,25200,25200,30600,30600,36000,36000,39600,0,3600,3600,7200,7200,10800,10800,14400,14400,21600,21600,27000,27000,32400,32400,36000,90000,86400,93600,90000,93600,90000,97200,93600,97200,93600,100800,97200,100800,97200,108000,104400,108000,104400,113400,109800,113400,109800,118800,115200,118800,115200,122400,118800,3600,3600,7200,7200,10800,10800,18000,18000,23400,23400,28800,28800,32400,0,3600,3600,7200,7200,14400,14400,19800,19800,25200,25200,28800,90000,86400,93600,90000,93600,90000,100800,97200,100800,97200,106200,102600,106200,102600,111600,108000,111600,108000,115200,111600,90000,86400,97200,93600,97200,93600,102600,99000,102600,99000,108000,104400,108000,104400,111600,108000,7200,7200,12600,12600,18000,18000,21600,0,5400,5400,10800,10800,14400,91800,86400,97200,91800,97200,91800,100800,95400,91800,86400,95400,90000,0.902
sample_552,300,0.0,405.0,700,21.0,0.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,0,78,340.0,3.5,3.5,65,50.0,800.0,0.15,440,0,5400,9000,12600,16200,18000,19800,21600,23400,48600,52200,52200,61200,61200,73800,73800,79200,81000,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,12600,14400,16200,18000,43200,46800,46800,55800,55800,68400,68400,73800,75600,81000,0,0,3600,7200,9000,10800,12600,14400,39600,43200,43200,52200,52200,64800,64800,70200,72000,77400,0,0,3600,5400,7200,9000,10800,36000,39600,39600,48600,48600,61200,61200,66600,68400,73800,0,0,1800,3600,5400,7200,32400,36000,36000,45000,45000,57600,57600,63000,64800,70200,0,0,3600,1800,5400,3600,30600,28800,34200,32400,34200,32400,43200,41400,43200,41400,55800,54000,55800,54000,61200,59400,63000,61200,68400,66600,0,0,0,0,1800,27000,30600,30600,39600,39600,52200,52200,57600,59400,64800,0,0,25200,28800,28800,37800,37800,50400,50400,55800,57600,63000,0,0,90000,86400,99000,95400,99000,95400,111600,108000,111600,108000,117000,113400,118800,115200,124200,120600,0,0,0,0,95400,86400,108000,99000,108000,99000,113400,104400,115200,106200,120600,111600,0,0,0,0,12600,12600,18000,19800,25200,0,0,0,5400,7200,12600,0,0,93600,88200,99000,93600,0,0,0,0,0,0,0,0,0.98
sample_1511,300,0.0,405.0,700,21.0,0.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,0,75,330.0,3.5,3.5,60,50.0,800.0,0.15,400,0,3600,7200,10800,14400,14400,16200,18000,19800,19800,23400,23400,27000,27000,30600,30600,34200,37800,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,12600,14400,16200,16200,19800,19800,23400,23400,27000,27000,30600,34200,37800,0,0,3600,7200,7200,9000,10800,12600,12600,16200,16200,19800,19800,23400,23400,27000,30600,34200,0,0,3600,3600,5400,7200,9000,9000,12600,12600,16200,16200,19800,19800,23400,27000,30600,0,0,0,1800,3600,5400,5400,9000,9000,12600,12600,16200,16200,19800,23400,27000,0,0,90000,88200,91800,90000,91800,90000,95400,93600,95400,93600,99000,97200,99000,97200,102600,100800,102600,100800,106200,104400,109800,108000,113400,111600,0,0,0,0,1800,1800,5400,5400,9000,9000,12600,12600,16200,19800,23400,0,0,0,3600,3600,7200,7200,10800,10800,14400,18000,21600,0,0,90000,86400,93600,90000,93600,90000,97200,93600,97200,93600,100800,97200,104400,100800,108000,104400,0,0,0,0,90000,86400,93600,90000,93600,90000,97200,93600,100800,97200,104400,100800,0,0,0,0,3600,3600,7200,10800,14400,0,0,0,3600,7200,10800,0,0,7200,90000,10800,93600,0,0,0,0,0,0,0,0,0.902
sample_706,300,0.0,405.0,700,30.0,0.0,102,104,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,0,78,320.0,3.5,3.5,76,45.0,1200.0,0.15,400,0,7200,10800,14400,18000,18000,21600,21600,25200,25200,28800,28800,32400,32400,39600,39600,45000,45000,50400,50400,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,14400,14400,18000,18000,21600,21600,25200,25200,32400,32400,37800,37800,43200,43200,46800,3600,7200,7200,10800,10800,14400,14400,18000,18000,21600,21600,28800,28800,34200,34200,39600,39600,43200,3600,3600,7200,7200,10800,10800,14400,14400,18000,18000,25200,25200,30600,30600,36000,36000,39600,0,3600,3600,7200,7200,10800,10800,14400,14400,21600,21600,27000,27000,32400,32400,36000,90000,86400,93600,90000,93600,90000,97200,93600,97200,93600,100800,97200,100800,97200,108000,104400,108000,104400,113400,109800,113400,109800,118800,115200,118800,115200,122400,118800,3600,3600,7200,7200,10800,10800,18000,18000,23400,23400,28800,28800,32400,0,3600,3600,7200,7200,14400,14400,19800,19800,25200,25200,28800,90000,86400,93600,90000,93600,90000,100800,97200,100800,97200,106200,102600,106200,102600,111600,108000,111600,108000,115200,111600,90000,86400,97200,93600,97200,93600,102600,99000,102600,99000,108000,104400,108000,104400,111600,108000,7200,7200,12600,12600,18000,18000,21600,0,5400,5400,10800,10800,14400,91800,86400,97200,91800,97200,91800,100800,95400,91800,86400,95400,90000,0.925
sample_315,300,0.0,405.0,700,21.0,73.0,100,103,0.2,102.0,103.0,0.2,300,50.0,9.0,5.0,0,75,300.0,3.5,3.5,60,28.0,800.0,0.15,400,1800,6600,10200,13800,17400,30600,32400,32400,34200,66600,68400,68400,73800,73800,91800,91800,97200,99000,104400,0,0,4800,8400,12000,15600,28800,30600,30600,32400,64800,66600,66600,72000,72000,90000,90000,95400,97200,102600,0,0,3600,7200,10800,24000,25800,25800,27600,60000,61800,61800,67200,67200,85200,85200,90600,92400,97800,0,0,3600,7200,20400,22200,22200,24000,56400,58200,58200,63600,63600,81600,81600,87000,88800,94200,0,0,3600,16800,18600,18600,20400,52800,54600,54600,60000,60000,78000,78000,83400,85200,90600,0,0,13200,15000,15000,16800,49200,51000,51000,56400,56400,74400,74400,79800,81600,87000,0,0,88200,86400,90000,88200,122400,120600,124200,122400,124200,122400,129600,127800,129600,127800,147600,145800,147600,145800,153000,151200,154800,153000,160200,158400,0,0,0,0,1800,34200,36000,36000,41400,41400,59400,59400,64800,66600,72000,0,0,32400,34200,34200,39600,39600,57600,57600,63000,64800,70200,0,0,88200,86400,93600,91800,93600,91800,111600,109800,111600,109800,117000,115200,118800,117000,124200,122400,0,0,0,0,91800,86400,109800,104400,109800,104400,115200,109800,117000,111600,122400,117000,0,0,0,0,18000,18000,23400,25200,30600,0,0,0,5400,7200,12600,0,0,93600,88200,99000,93600,0,0,0,0,0,0,0,0,0.891
sample_1421,300,0.0,405.0,700,24.0,0.0,100,102,0.2,103.0,103.0,0.2,300,35.0,9.0,5.0,0,78,300.0,3.5,3.5,60,40.0,800.0,0.15,400,0,5400,9000,12600,16200,27000,28800,28800,30600,52200,55800,55800,61200,61200,72000,75600,81000,84600,91800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,21600,23400,23400,25200,46800,50400,50400,55800,55800,66600,70200,75600,79200,86400,0,0,3600,7200,18000,19800,19800,21600,43200,46800,46800,52200,52200,63000,66600,72000,75600,82800,0,0,3600,14400,16200,16200,18000,39600,43200,43200,48600,48600,59400,63000,68400,72000,79200,0,0,10800,12600,12600,14400,36000,39600,39600,45000,45000,55800,59400,64800,68400,75600,0,0,88200,86400,90000,88200,111600,109800,115200,113400,115200,113400,120600,118800,120600,118800,131400,129600,135000,133200,140400,138600,144000,142200,151200,149400,0,0,0,0,1800,23400,27000,27000,32400,32400,43200,46800,52200,55800,63000,0,0,21600,25200,25200,30600,30600,41400,45000,50400,54000,61200,0,0,90000,86400,95400,91800,95400,91800,106200,102600,109800,106200,115200,111600,118800,115200,126000,122400,0,0,0,0,91800,86400,102600,97200,106200,100800,111600,106200,115200,109800,122400,117000,0,0,0,0,10800,14400,19800,23400,30600,0,0,3600,9000,12600,19800,0,0,95400,90000,102600,97200,0,0,0,0,0,0,0,0,0.891
sample_601,300,0.0,405.0,700,23.0,0.0,100,102,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,0,70,0.0,3.5,3.5,65,45.0,800.0,0.15,400,0,10800,14400,18000,21600,21600,25200,25200,27000,27000,30600,30600,34200,34200,45000,45000,48600,52200,55800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,7200,10800,10800,14400,14400,16200,16200,19800,19800,23400,23400,34200,34200,37800,41400,45000,0,0,3600,7200,7200,10800,10800,12600,12600,16200,16200,19800,19800,30600,30600,34200,37800,41400,0,0,3600,3600,7200,7200,9000,9000,12600,12600,16200,16200,27000,27000,30600,34200,37800,0,0,0,3600,3600,5400,5400,9000,9000,12600,12600,23400,23400,27000,30600,34200,0,0,90000,86400,91800,88200,91800,88200,95400,91800,95400,91800,99000,95400,99000,95400,109800,106200,109800,106200,113400,109800,117000,113400,120600,117000,0,0,0,0,1800,1800,5400,5400,9000,9000,19800,19800,23400,27000,30600,0,0,0,3600,3600,7200,7200,18000,18000,21600,25200,28800,0,0,90000,86400,93600,90000,93600,90000,104400,100800,104400,100800,108000,104400,111600,108000,115200,111600,0,0,0,0,90000,86400,100800,97200,100800,97200,104400,100800,108000,104400,111600,108000,0,0,0,0,10800,10800,14400,18000,21600,0,0,0,3600,7200,10800,0,0,93600,90000,97200,93600,0,0,0,0,0,0,0,0,0.902
